0.021190038,0.029381936,-0.019147685,0.042071604,0.009540026,-0.077677949,-0.070596819,-0.013121799,-0.085550156,-0.180885084,-0.006882042,0.064801506,-0.001113642,0.022021867,-0.008176918,-0.010820276,-0.029886982,-0.046274108,0.000682941,-0.001684003,0.015111757,0.009726599,-0.000176397,-0.043387847,0.019999141,0.048082382,0.002725858,-0.00557076,0.000756769,0.005217846,-0.00213768,-0.029152612,-0.012832971,-0.004358715,-0.004658195,0.009735338,0.030878552,0.025039305,-0.009627684,0.012129832,-0.000828817,-0.004277398,0.013549251,0.003452161,0.006308142,-0.015600528,-0.007858923,-0.002178975,0.081671493,0.036734945,-0.011861278,0.024417842,-0.00628693,-0.016879222,-0.005974248,-0.027854949,-0.019190451,0.016966851,-0.031007073,0.00281448,0.066651763,0.009407566,-0.112654003,0.019834881,-0.02424057,0.015616254,-0.006252419,-0.006105988,0.015996659,-0.006747824,0.058554192,0.051585997,0.008097331,-0.008214955,-0.018870094,-0.017361817,0.016787766,0.044571862,-0.022558328,0.034755704,-0.008757381,-0.006013114,0.00799162,-0.022266962,0.006130666,0.000591664,-0.004353669,-0.003876686,-0.011467197,-0.007021877,-0.002742951,0.000332642,0.012298522,0.019177787,0.076565833,-0.015712048,-0.045818558,-0.019330988,0.01613279,-0.005743526
-0.051207997,-0.033594192,0.001053057,0.024489338,0.034358762,-0.032905525,0.021753114,0.014782754,-0.048172225,0.062311143,-0.039094941,0.002186203,-0.043567972,-0.051156562,-0.002853567,0.044597237,-0.071478208,-0.049825929,0.012614194,0.079001077,-0.010388006,-0.02677603,0.005136926,0.020846498,-0.006024982,-0.067207358,-0.011865055,-0.011882553,0.00370355,-0.007084798,-0.012319758,0.006207586,-0.069068368,-0.006138734,0.004357948,-0.037043036,-0.012600609,0.039262446,-0.019781857,0.018287905,0.007419608,-0.006554239,0.02271392,-0.041668286,0.024654558,-0.00322518,-0.027032743,-0.040437364,0.01773967,0.004496837,0.008621293,0.023431073,-0.043981307,-0.029487709,-0.054093957,0.053790794,0.0397272,0.009961236,0.02186847,0.00278922,-0.004129759,0.027593358,0.0121666,0.033413299,0.001185905,-0.009276472,0.050762677,-0.000193849,-0.092587288,0.036359045,-0.009773942,-0.014128695,-0.026432444,-0.00310104,0.020405033,-0.018723455,-0.00393752,-0.01153878,-0.068838462,0.006980421,-0.010693762,0.020393266,-0.005397782,-0.07149664,0.010659679,-0.000129783,0.028036574,-0.009375854,0.040357211,-0.036184985,0.051513587,-0.00801222,-0.001922694,0.019195972,0.028476573,0.018035604,0.018167226,0.023506083,0.01439638,0.032211606
-0.007280275,-0.035082663,-0.109480105,0.048177646,-0.034034343,0.060640821,0.001759819,-0.014145789,-0.043035363,-0.000832968,-0.003061542,0.023838285,0.029657819,-0.006618448,-0.024018854,0.035582464,0.003684821,0.119236613,-0.011479406,-0.008273368,-0.002069828,0.031433933,0.037555039,0.01484277,-0.024503823,0.073901982,-0.020321342,0.022945902,-0.007433084,0.010570437,0.016153451,-0.009506297,0.049638963,0.007436121,0.013971172,0.016231712,-0.012252788,0.002907402,-0.021645353,-0.030600152,-0.000981021,-0.010718145,0.054137095,0.002166668,0.000975552,0.020967139,0.003093499,0.055922568,0.001776043,0.035345474,-0.052858834,-0.007971153,-0.027900135,-0.059559244,0.00314068,-0.020020203,0.048036507,0.037417019,0.003908215,-0.032938939,-0.009843277,-0.073075949,-0.01310722,0.014394986,0.01915388,0.034117406,0.047396664,0.030462493,0.039661127,-0.053230782,0.000991788,0.036997141,-0.0251528,-0.083931208,0.067576955,-0.065712553,-0.037586288,0.025678942,-0.017056686,-0.006230355,0.003275777,-0.014341009,0.004554319,0.003378203,0.022378954,-0.027420401,0.006104235,0.041907684,0.042401956,0.002627832,-0.006010813,-0.045748868,0.000287548,0.017897503,-0.023110259,-0.081507982,-0.012009891,-0.026963121,-0.096339369,0.078992393
-0.049129272,-0.018415661,-0.003991902,-0.197643041,-0.043726004,-0.010615857,0.002687795,-0.029311759,0.024222201,-0.006944989,-0.016394227,-0.003975007,0.020745836,-0.065487706,-0.006624671,0.089825595,0.020830292,0.045532957,-0.032057515,-0.005013795,0.024325522,-0.003249899,0.066107448,-0.016020734,-0.029702656,0.003588562,-0.021676559,-0.003918408,-0.042244072,-0.003932338,-0.011781971,-0.026922082,0.049159128,0.007046772,-0.002511021,0.015249734,-0.010279546,0.002597641,-0.004426087,0.045733357,0.016304573,0.013555831,-0.007901453,0.046336994,0.004154432,-0.003964662,0.036501567,-0.061574766,-0.016067897,0.008662289,-0.030378754,0.042115937,-0.008281109,0.088551387,-0.069787801,0.053060985,0.062419752,0.088668497,0.039108177,-0.021809411,-0.013836229,0.020204646,-0.018095368,0.04699829,-0.006953997,0.016654929,0.011754646,-0.003360946,-0.057220744,0.005291175,0.018225872,0.036927649,0.001468351,0.009337945,-0.028660294,0.002110845,-0.04043214,0.020565169,0.02760739,0.007315399,-0.034310703,0.010034412,-0.004642831,0.080619954,-0.007683154,0.013145029,0.060498315,0.02985459,-0.018859772,-0.03243788,-0.041994962,-0.0393873,-0.007222641,-0.017007277,0.01450335,0.008141035,-0.010091227,0.073990999,-0.031182533,0.010895268
0.087333853,0.029024631,-0.041251475,0.019509325,0.007592606,-0.061914515,-0.004399079,-0.005492114,0.027698034,0.038473645,0.031189203,-0.025643386,-0.02690016,0.001587746,0.019670806,0.012507235,0.026347331,0.020116809,-0.01620307,0.011223251,-0.006580184,-0.003664019,0.018675943,0.008881476,-0.01007543,0.018319194,0.039132531,0.014154094,0.015114084,-0.011506318,-0.006928272,-0.022430209,0.015755258,-0.025163114,-0.024041616,-0.033911489,-0.036314204,0.010974652,-0.003310606,0.00215508,-0.001010983,0.001098049,-0.024315396,-0.025320312,0.031349334,-0.025264014,0.012124885,0.017105701,-0.006461198,-0.014999681,0.00578863,-0.027037792,-0.019576642,0.044380377,0.013341012,0.029504901,0.034198162,0.008282152,-0.050287805,0.006642758,0.004822889,-0.012319636,-0.000216927,-0.106292398,-0.024545735,-0.008266369,-0.010947032,0.015845503,0.033109999,-0.003387305,0.053570907,0.048505609,-0.019367509,0.008187142,0.01593279,-0.040870998,0.029078476,-0.041401497,0.016973911,0.014664142,-0.006962196,0.020510136,-0.005261962,-0.019149685,0.023621694,0.022455271,0.026523189,-0.002626001,-0.0423408,-0.015033048,0.040747748,-0.032821195,0.000495119,-0.048648626,0.028992987,0.014716983,-0.033661744,-0.00247646,0.026582324,0.03826404
-0.031300803,0.041501867,-0.026581611,-0.010545001,0.010109365,-0.121070956,-0.07805507,-0.006038629,0.061573972,0.184373008,-0.021521287,0.071678774,0.006547826,-0.013465684,-0.012869738,-0.007606502,0.031551939,0.015685501,-0.003149098,0.009930677,-0.000752784,-0.015942503,0.022943917,-0.215130121,0.016713685,-0.025757113,-0.040830055,0.019130805,-0.006467944,-0.03245369,0.022583651,-0.033719379,0.025837235,-0.007773475,0.011374348,0.003052964,0.03695444,-0.004498925,0.013349999,-0.006983535,0.021324318,-0.002549518,-0.01338923,0.005418629,0.004326744,0.016032303,0.005673495,0.008051882,0.074219461,0.056883369,-0.008046643,0.03120513,-0.013313277,-0.03212756,-0.017457967,0.0178386,-0.009779078,0.008509546,-0.036082576,0.02019731,0.108140137,-0.011873233,-0.020847815,0.02613705,-0.005846096,0.023348006,0.025661081,-0.00956809,0.000265047,0.0022742,-0.03086871,-0.039474803,0.008941116,-0.028836882,-0.026799027,-0.023123681,0.021903818,0.067602059,-0.007506061,0.008411167,0.008309033,-0.04293149,0.005780506,-0.026652179,0.022503879,-0.035343186,-0.015655726,0.031588755,0.018844891,-0.004758349,0.052259769,0.010373903,-0.011572794,0.035279064,-0.055097327,0.011873955,-0.052634521,-0.027129116,-0.02190166,-0.004361441
-0.043830411,-0.047682278,-0.012116679,-0.003524147,-0.008978886,-0.073799012,-0.038011901,0.034018247,-0.140386992,0.045220174,-0.023621306,-0.031364816,-0.053881886,-0.012464127,-0.088649023,0.003167845,0.110707365,-0.000363665,0.028400138,-0.01572691,-0.001403928,0.022489035,0.012994706,-0.03737783,0.069577014,-0.033078692,-0.003857839,0.011876719,0.043299108,0.020730748,0.042484837,0.049467906,-0.102396674,-0.012632809,0.013072178,-0.104620685,0.019135766,-0.060924714,-0.000464401,-0.004750301,-0.011040159,-0.009574849,0.024592311,0.061852286,0.044314435,0.021549899,-0.026346532,-0.019630314,0.007126667,0.034472579,0.000352677,0.060366723,0.035162045,-0.022612436,-0.085387972,0.032844893,-0.029793851,0.056728736,0.012662018,-0.027053587,-0.008668286,0.023697697,0.004935398,0.026692688,0.013443477,-0.020172334,-0.099729285,0.02080759,0.138474092,-0.058818177,0.032324064,-0.006861971,0.0494961,0.005568137,-0.01287873,0.002670959,0.007199111,0.022511245,0.023045774,-0.035637274,0.009361117,-0.025240899,-0.016059269,0.130597781,-0.008473136,0.005269634,-0.028846832,-0.016887026,0.014014905,0.081616271,-0.061384175,-0.019473505,0.016375533,0.012615729,-0.014677784,-0.040046657,-0.177242081,-0.025243133,0.063506921,0.025685786
0.004437285,0.006827572,-0.156033682,-0.042410346,-0.064029866,0.074302805,0.030625385,-0.007889972,0.022014602,-0.009513101,0.007705808,0.038121936,-0.001108029,0.007226673,-0.026747381,-0.013453501,0.003411595,-0.066627546,-0.007467265,-0.0029051,0.0106462,-0.00027383,0.017389506,-0.000559485,-0.018764218,-0.039939482,-0.103324454,0.028133137,-0.002183166,0.010775483,0.008224156,0.014141364,-0.029864236,-0.02310218,0.002921942,0.005567396,-0.015613522,-0.018481741,-0.005311234,-0.022601881,-0.021530915,-0.036029901,0.05716237,-0.063673959,0.014660631,0.005365785,-0.000353079,-0.009748115,0.001189878,0.032749153,0.003725089,-0.007535515,-0.031086702,-0.024664495,-0.028897138,0.025365344,-0.06313573,-0.032834291,0.006600127,-0.052749327,0.008328492,-0.006562303,0.000943666,0.009939882,0.011376896,0.026064577,-0.127919361,-0.045671452,-0.00552135,0.069082653,0.009364827,-0.021554901,0.033996801,0.080207477,0.03689643,-0.056213528,-0.058407451,0.052651874,-0.027888182,0.034093171,0.130783405,-0.04054489,-0.014980815,-0.023995988,0.010540097,0.038270191,0.002946813,-0.022816544,0.058337034,0.009852168,0.008179345,-0.028654158,0.014327917,0.020777161,0.014431772,0.062235354,-0.008626297,-0.042009227,0.076715329,0.051995757
-0.000131302,0.055192972,0.006222575,0.016037182,-0.021824733,0.014643375,0.012090048,-0.004201426,0.011379258,0.006351145,-0.005212537,0.011616335,0.042712584,-0.023936825,0.018659259,-0.045550324,-0.001389639,0.003902506,-0.010773704,-0.004586607,0.010567645,0.009504378,-0.017425947,0.020915666,-0.005118675,-0.026371395,0.034995912,0.010710619,-0.026504546,0.000975186,0.012771122,-0.025914426,0.013476525,-0.007003461,-0.010276055,-0.019641392,-0.012643026,0.016741436,0.001802425,-0.02646123,-0.037629649,0.020101902,-0.019678749,-0.049330912,-0.026027478,-0.002862607,0.008743029,0.038190816,-0.006800835,-0.013804987,-0.004311857,0.011443845,-0.013432868,-0.025787725,-0.068388825,0.019853708,0.024868121,-0.00560466,0.006722712,0.003930108,-0.00398481,0.016243555,-0.006370759,0.053271812,-0.00845369,0.023751369,-0.017676434,-0.012637866,0.062255939,-0.005033553,-0.002385609,-0.003005691,0.004274762,0.005406839,0.04133729,-0.064568369,-0.002356331,0.008559535,-0.000886864,-0.006360459,0.049950255,-0.008484272,0.012396503,-0.110841521,0.018682235,-0.037270867,-0.060569692,0.011545758,0.003298882,0.038779455,0.032844387,0.020872361,-0.005450587,-0.037925037,0.021990876,-0.044952597,0.022925812,0.000626699,0.004666795,0.005035577
-0.117131411,-0.065249747,0.013728085,-0.054737016,-0.027941793,0.011449844,-0.006795485,-0.037654974,-0.018733554,-0.061166393,-0.010827014,-0.044330744,0.023604654,-0.042032903,-0.031821258,-0.041954359,-0.039958661,-0.025484327,0.03924562,-0.018568857,0.0005673,-0.024121309,-0.023762285,0.020935026,-0.017320884,-0.039827482,0.071846229,0.051056727,-0.046383564,0.01055725,0.001468451,-0.010986182,-0.032789216,0.04408469,0.040130366,0.024517084,-0.052344687,-0.035824732,-0.031463703,-0.017442506,-0.00160912,0.025980823,0.071130714,-0.013648707,-0.05152277,-0.033778666,-0.004922304,-0.031446644,-0.006004014,0.055904397,-0.009463157,0.017691578,0.000936439,-0.082537999,-0.040190149,-0.019102764,-0.082308608,-0.041316839,-0.070569108,0.014960569,-0.003850528,-0.010877343,-0.006836206,0.048250289,-0.045751205,0.00673384,-0.001331429,0.031262978,0.044128595,0.011640576,-0.069323766,-0.063642478,-0.006915517,0.014213524,-0.021427334,0.066323515,-0.054458399,0.020114092,-0.015391121,0.060147846,-0.005340898,0.037645376,0.009093518,0.013414022,0.065115183,0.025722855,0.049564267,-0.053701945,0.060286211,-0.007331119,0.109784527,0.067249982,-0.010219718,-0.00094068,-0.033487957,-0.038224084,0.020491948,-0.013198204,-0.082418888,-0.079209761
0.011508581,-0.025720891,0.00857153,0.015688722,-0.020236731,0.097072873,0.023728611,-0.005813644,-0.039127256,-0.142695001,-0.053663528,-0.097060473,0.036111559,0.001777495,0.00788747,-0.001049139,-0.01558109,-0.017600331,-0.003609132,-0.002589748,0.007805566,-0.00916774,-0.01705216,-0.011452364,-0.026229178,0.024705607,-0.041086891,-0.000994626,0.000131941,-0.053628028,0.031373804,0.001765847,-0.01490282,-0.009081262,0.013710517,0.010824265,0.000463437,-0.030104054,0.007449851,-0.012094148,0.0216935,0.018795323,-0.070643448,-0.029965869,0.004391433,0.019523619,0.006777927,-0.002367319,-0.007766383,-0.030792613,0.01466662,-0.020801548,0.014652306,0.024274048,0.010235105,-0.013009195,-0.002127115,0.010373986,0.043730507,0.024522296,0.148793728,-0.003614548,0.061508679,-0.033626424,0.031858797,0.042222335,0.02528394,-0.035696603,0.007430943,0.003652364,0.025177579,0.020147644,0.031412148,-0.022438607,0.024418964,0.014285469,-0.010058196,-0.035473032,0.032654951,0.041237411,0.008638382,-0.085373479,0.031498458,-0.008726963,0.062615045,8.65584e-05,-0.043694413,-0.010172597,0.051528919,-0.023888995,-0.022733938,-0.005907116,-0.073557596,-0.022432345,0.077808699,-0.012252288,0.004855468,0.007574781,0.014788061,-0.000741894
-7.5391e-05,-0.015021088,-0.005196562,-0.017141619,0.004328199,-0.028560911,0.028008143,0.003929252,-0.032895711,0.005995138,0.069955353,-0.019149592,0.092245989,-0.023333892,-0.008085965,-0.009768643,0.054623028,0.011522695,0.000239778,0.024202902,0.001590446,-0.003669214,0.000814032,-0.00553524,0.003027617,0.008901064,0.03689748,0.029476157,0.026125386,-0.015088356,-0.047846884,0.018680809,-0.037768459,0.007577719,0.013712898,0.108179205,0.005786748,0.041937826,-0.013958239,0.018534173,0.022262385,-0.071195096,-0.06339413,-0.002605284,0.006854755,0.003642343,-0.017979054,0.00208269,0.002985736,0.01088411,0.002780103,-0.061532441,0.015401744,-0.005683807,-0.015091094,-0.001188035,-0.03141292,0.027862482,0.026765239,-0.015313771,0.051813705,0.013617083,0.010953594,0.013171219,0.006483924,-0.002856468,0.06057874,-0.050425341,-0.037323899,0.025766396,0.017541395,-0.003414556,-0.009412491,-0.002602445,0.004292528,0.011332368,0.006606359,-2.65244e-05,-0.051805119,-0.005050176,-0.005414239,-0.111834947,0.061664922,-0.038455708,0.011967365,0.011190254,0.043253982,-0.005618168,-0.021968065,-0.0195162,-0.007775516,0.041729596,-0.017900273,0.01082815,-0.016726001,-0.032700396,-0.071931716,-0.007703867,0.028696888,0.004382311
0.000567096,-0.031438464,0.085563669,-0.006472391,0.007789336,-0.037876178,0.047770247,-0.005249671,-0.026479556,-0.024684774,0.027296683,0.011007949,-0.091166036,-0.017853224,0.000589735,0.042455687,0.024846174,0.01251029,0.020582962,-0.028215815,-0.040247059,-0.043558008,-0.019318629,-0.007809959,-0.009886658,0.030360188,-0.052904187,0.035057395,-0.011795733,-0.00153497,0.017226658,-0.00667635,0.028525187,-0.104625586,-0.057730341,-0.034275329,0.001327128,0.057052402,-0.012691969,-0.013789575,-0.038331318,-0.055539743,-0.063612844,-0.1215818,-0.012040788,-0.002914354,0.019546317,0.063107792,-0.00489597,-0.003180669,-0.04539677,-0.001047662,0.015111302,-0.020493439,0.039468292,0.043197081,-0.0398011,0.00225031,0.015962256,-0.114175568,0.057479351,0.076063222,-0.001915007,0.001004674,-0.021117524,-0.071587704,-0.040884464,0.016943091,0.016970368,0.034667341,0.011390271,-0.015161295,0.025850829,0.043991631,-0.037328747,0.116869216,0.005157703,-0.023018481,0.055476791,-0.016677914,0.044130332,-0.035839019,0.02103381,-0.009515826,0.024164358,-0.060424725,0.015422919,0.0218199,-0.031623571,0.024978793,0.006967322,0.145631414,0.063933662,-0.013656594,-0.011312494,0.012105065,-0.003408563,0.016523018,-0.020399981,0.020980787
-0.018799829,0.016069384,0.012162657,-0.089654688,-0.014323019,0.006044183,0.029052862,0.010089708,0.010124044,-0.005738446,-0.110546658,0.012357625,-0.121967816,0.04844225,0.022572958,0.039720773,0.006540412,0.020317496,-0.037252522,0.029264037,-0.025930309,0.001522579,-0.067128252,0.004176331,0.028648713,-0.013441242,-0.006178732,-0.042414455,-0.045994266,0.006795942,0.014877473,0.024136322,0.044857844,0.047490929,0.019918855,0.073266444,0.016003221,0.006055413,0.013223637,-0.064871089,-0.160801345,0.003332595,-0.037893868,-0.001466594,-0.024649953,0.000678743,-0.042316001,-0.009709749,0.002602014,-0.001782633,0.044546673,0.024799278,0.007315883,-0.024584388,-0.010116898,0.041663819,0.014318606,0.075723598,-0.04888047,-0.0095083,0.005373426,-0.031164721,0.009329563,-0.03168177,0.00042659,-0.061110163,-0.001359296,-0.161338624,0.016514857,0.005097443,0.008468728,0.023218521,-0.012703849,0.036315042,0.087032824,-0.058391583,0.043136856,0.012421323,-0.025567669,0.039087943,-0.00892881,0.037415098,-0.04469611,-0.007377963,-0.012182884,-0.124021297,-0.029300892,0.019205708,0.014900731,0.037423776,0.052704888,0.149794448,-0.004233821,0.002618294,0.017877584,-0.008100562,0.000832853,-0.037460703,-0.023201353,-0.006662329
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.011161899,-0.020289648,-0.006445582,0.007149796,0.010851038,0.102432174,-0.135616816,0.010531213,-0.024092285,-0.09732485,0.064370318,-0.086424293,-0.015426094,0.005042678,0.018330687,0.002130992,-0.010681522,-0.007272279,0.001338676,0.061138654,-0.024500318,-0.037156795,-0.021518436,-0.130533551,-0.026665903,0.011419307,-0.016473245,0.039532342,0.002528378,-0.003743309,0.010776965,-0.020577838,-0.016583597,0.003159916,0.005703201,0.010729409,0.022403619,-0.084067532,0.024433404,-0.048765299,0.02089427,-0.051285515,0.058635831,0.021096478,-0.002637495,0.062935877,0.02448356,-0.001503436,-0.085813754,-0.00698099,0.009508139,0.045153304,0.014934516,-0.000219289,0.007930334,-0.004241149,0.006845845,-0.004548189,0.030281544,0.002028544,-0.129642641,-0.009490755,-0.148864852,-0.047195784,0.094679263,0.01489981,0.018488351,0.02509309,-0.002229731,0.011327877,0.013644033,0.011375723,-0.025266856,0.008645837,0.010138871,-0.047762705,-0.006128082,-0.034730915,0.050879101,-0.115415759,0.011891934,0.010663286,-0.040419267,0.01881987,-0.031049757,-0.064532741,0.014537291,-0.009745972,-0.044663458,0.023166597,0.076942311,0.060288689,0.067377384,0.013162994,0.068975322,-0.009162641,-0.033785214,-0.009632002,0.016637763,-0.002397706
0.011083736,-0.021413837,-0.003015765,-0.019502528,-0.107694913,-0.036399805,-0.059655525,-0.009220663,0.014634077,-0.009600979,-0.025419581,0.041782879,-0.041883076,0.076156742,0.047231137,-0.005533643,0.019508764,0.010857441,-0.00413565,-0.041277718,0.062966342,-0.019347102,-0.083536956,0.032061533,-0.039591871,0.036616,-0.015348154,0.009764488,0.002398149,0.031352772,0.066747642,0.016225205,0.035948415,-0.004929109,-0.012234211,-0.083342106,-0.00571496,0.162060475,-0.030436953,0.006231899,-0.039653233,0.078904791,0.056152252,0.042404598,-0.003134113,-0.014690144,0.049651798,0.011752051,0.010605383,0.01273755,0.012353085,0.041973494,0.012683061,-0.012017668,-0.015728511,-0.016055998,-0.032633782,0.003565957,-0.048085672,0.004470391,-0.033493712,0.007451545,0.063596948,0.030669366,-0.022663256,0.00523822,0.05004022,-0.030668853,-0.00600874,0.007226178,0.002132165,-0.011998053,-0.010130866,-0.013833649,-0.03141136,0.017725014,0.012894076,-0.01970666,0.01378456,0.032277797,0.010765092,0.012033244,0.057476415,-0.053350181,-0.017494231,-0.011148676,-0.044265844,-0.008379069,-0.050146945,-0.038305292,-0.01930491,-0.0318791,0.024797371,0.028001716,-0.003356444,-0.015556728,-0.073023421,-0.004354605,0.019021911,0.004724765
